1633948200000,56504.44000000,56545.28000000,56172.04000000,56177.65000000,817.66342000,1633949999999,46106941.29134680,24319,352.17374000,19862897.52448990,0
1633950000000,56177.65000000,56326.23000000,55862.78000000,56181.42000000,1797.15137000,1633951799999,100840464.38654520,45238,792.91981000,44490239.25942390,0
1633951800000,56181.41000000,56657.14000000,56145.02000000,56407.51000000,863.81544000,1633953599999,48785483.55333470,24300,444.45668000,25099267.56985740,0
1633953600000,56406.68000000,56514.96000000,56092.33000000,56344.49000000,875.92131000,1633955399999,49336912.28505150,24158,424.97241000,23936224.51557400,0
1633955400000,56344.50000000,56547.00000000,56300.99000000,56462.83000000,585.35500000,1633957199999,33041346.83662600,19594,293.62963000,16574219.05759970,0
1633957200000,56462.83000000,57000.00000000,56462.82000000,56988.55000000,1982.44929000,1633958999999,112492004.50234020,42909,921.48303000,52284930.30973620,0
1633959000000,56988.55000000,57429.01000000,56830.01000000,57222.78000000,2744.88525000,1633960799999,156965486.24553869,103443,1334.11856000,76296627.85851450,0
1633960800000,57222.79000000,57476.60000000,57006.34000000,57392.80000000,1541.13611700,1633962599999,88220651.25486723,49824,755.23052400,43234713.52950103,0
1633962600000,57392.81000000,57678.00000000,57301.52000000,57447.99000000,1912.57007900,1633964399999,109992218.19022287,59071,1050.15417500,60400998.81707072,0
1633964400000,57447.99000000,57540.00000000,57201.01000000,57409.38000000,847.75411000,1633966199999,48617675.75778230,28992,410.20719000,23524875.71092030,0
1633966200000,57411.13000000,57597.98000000,57324.29000000,57490.18000000,672.93840000,1633967999999,38673426.56895070,24875,345.34404000,19848287.24153340,0
1633968000000,57490.17000000,57768.36000000,57310.94000000,57475.36000000,1231.36479000,1633969799999,70820691.20947603,47336,658.10224000,37853665.32879443,0
1633969800000,57475.37000000,57493.13000000,57232.13000000,57280.00000000,800.33428000,1633971599999,45879020.42363520,31557,370.97867000,21266515.67367130,0
1633971600000,57280.00000000,57562.73000000,57168.67000000,57442.11000000,894.33572000,1633973399999,51332142.29390750,29942,493.41138000,28320465.92895310,0
1633973400000,57442.11000000,57454.31000000,57259.17000000,57418.99000000,583.66541000,1633975199999,33488698.09364400,22141,305.48477000,17529386.52502450,0
1633975200000,57418.99000000,57572.74000000,57201.00000000,57480.01000000,947.79323000,1633976999999,54429116.27751650,24916,456.61111000,26229997.15080020,0
1633977000000,57480.02000000,57485.01000000,57300.00000000,57343.26000000,491.38930000,1633978799999,28195243.83603340,19841,250.19834000,14356376.26097600,0
1633978800000,57343.26000000,57653.30000000,57332.15000000,57577.06000000,716.22757000,1633980599999,41198370.87498040,23688,407.54341000,23441725.88441590,0
1633980600000,57577.07000000,57839.04000000,57456.43000000,57488.33000000,1057.05006700,1633982399999,60934443.42049660,39675,539.44111200,31104528.40414023,0
1633982400000,57488.33000000,57506.84000000,56800.00000000,57312.60000000,2263.23723000,1633984199999,129272966.32907750,61937,1063.70658000,60756892.00645260,0
1633984200000,57312.59000000,57468.10000000,57181.13000000,57327.03000000,831.43607000,1633985999999,47687994.68506520,23504,405.05833000,23231212.34984580,0
1633986000000,57327.03000000,57400.00000000,57000.00000000,57147.89000000,759.06104000,1633987799999,43362806.45379870,31160,365.90221000,20902253.34623150,0
1633987800000,57135.96000000,57334.48000000,56999.53000000,57156.54000000,509.85123000,1633989599999,29159158.60803090,26028,256.61920000,14679900.61267530,0
1633989600000,57156.54000000,57259.36000000,57051.60000000,57223.43000000,476.55022000,1633991399999,27236425.94661490,22140,253.57181000,14492434.12098630,0
1633991400000,57223.42000000,57320.37000000,57140.80000000,57170.40000000,368.36815000,1633993199999,21083892.75311150,19347,192.96905000,11044406.45994890,0
