1631995200000 48266.00000000 48269.71000000 47833.83000000 47873.42000000 1352.67746000 1631996999999 64875224.95635910 36141 545.47502000 26151552.08519810 0
1631997000000 47873.41000000 48037.48000000 47800.51000000 47974.02000000 488.53783000 1631998799999 23416009.50498570 19534 264.46480000 12675718.50951740 0
1631998800000 47974.02000000 48100.00000000 47925.68000000 48088.01000000 364.65992000 1632000599999 17514710.02573240 20982 175.37014000 8423993.98147770 0
1632000600000 48088.02000000 48088.02000000 47859.59000000 47874.92000000 399.63000000 1632002399999 19176694.49712480 18255 174.59860000 8377034.60041680 0
1632002400000 47874.91000000 48084.18000000 47830.08000000 48081.75000000 315.76229000 1632004199999 15151504.19616330 17167 159.09208000 7633234.85871380 0
1632004200000 48081.76000000 48081.76000000 47900.00000000 48038.33000000 452.34527000 1632005999999 21703535.38380470 16141 177.92445000 8536255.16636600 0
1632006000000 48038.34000000 48369.37000000 47950.56000000 48192.41000000 947.64925000 1632007799999 45680650.47723470 21685 442.98572000 21351354.12450510 0
1632007800000 48192.42000000 48333.90000000 48090.00000000 48292.74000000 437.21070000 1632009599999 21073243.13789490 14117 194.72592000 9383544.39869040 0
1632009600000 48292.75000000 48372.83000000 48009.00000000 48021.68000000 796.20896000 1632011399999 38395655.30930410 19666 284.04053000 13696414.26424600 0
1632011400000 48021.68000000 48118.10000000 47899.99000000 47932.01000000 625.66438000 1632013199999 30017946.60948210 17730 323.70829000 15529090.69188350 0
1632013200000 47932.00000000 47932.01000000 47675.59000000 47720.58000000 874.40746000 1632014999999 41796968.06080250 27313 359.97042000 17208519.97094080 0
1632015000000 47720.59000000 47910.89000000 47591.83000000 47872.86000000 689.95973000 1632016799999 32944905.08103790 21997 317.10457000 15146278.59143730 0
1632016800000 47872.86000000 48005.57000000 47763.86000000 47999.58000000 435.19248000 1632018599999 20843194.26932550 13602 205.83038000 9857223.25231730 0
1632018600000 47999.50000000 48015.25000000 47849.01000000 48007.06000000 288.14427000 1632020399999 13809374.01413250 9330 144.46413000 6923244.23615430 0
1632020400000 48007.06000000 48040.00000000 47780.81000000 47865.25000000 233.75415000 1632022199999 11197618.99135020 11237 108.94809000 5219680.81033540 0
1632022200000 47865.25000000 47951.25000000 47800.01000000 47844.88000000 227.65523000 1632023999999 10900073.00591480 8896 117.33201000 5618024.61878480 0
